No,Name,Ratings,Comments,Links
103,Rok Span Knitted,5,nice. cm longgar kayanya ak salah pilih size,https://shopee.co.id/Rok-Span-Knitted-rok-span-tanpa-belahan-rok-span-skirt-hitam-rok-span-scuba-i.30690875.13837528414?sp_atk=264e5ee7-0573-452d-a543-6b74d0f7199d&xptdk=264e5ee7-0573-452d-a543-6b74d0f7199d
104,Rok Span Knitted,5,Keren bngtt bahan nya bagus bngtttt.cocok buat pergi2an.buat kerja juga ccok bngttt.packing rapih..terima kasih dan sukses selalu,https://shopee.co.id/Rok-Span-Knitted-rok-span-tanpa-belahan-rok-span-skirt-hitam-rok-span-scuba-i.30690875.13837528414?sp_atk=264e5ee7-0573-452d-a543-6b74d0f7199d&xptdk=264e5ee7-0573-452d-a543-6b74d0f7199d
105,Rok Span Knitted,4,tb 148 bb 44 pake rok ini kebesaran dikit di bagian pinggang. panjangnya juga lebih dikit tapi gapapa. bahannya jg bagus. ngga kasar. yang warna hitam mulus semua. tapi yy pink ada minusnya di jaitan bawah sih agak kurang rapih. proses pengiriman cepat juga,https://shopee.co.id/Rok-Span-Knitted-rok-span-tanpa-belahan-rok-span-skirt-hitam-rok-span-scuba-i.30690875.13837528414?sp_atk=264e5ee7-0573-452d-a543-6b74d0f7199d&xptdk=264e5ee7-0573-452d-a543-6b74d0f7199d
106,Rok Span Knitted,4,Maaf baru ngasi ulasan baru buka paket . lumayan semuanya tpi yg warna hitam lebih lebar dari pada yg 3 warna itu. Salah ukuran atau memang dri jahitnya yg kurang teliti. ,https://shopee.co.id/Rok-Span-Knitted-rok-span-tanpa-belahan-rok-span-skirt-hitam-rok-span-scuba-i.30690875.13837528414?sp_atk=264e5ee7-0573-452d-a543-6b74d0f7199d&xptdk=264e5ee7-0573-452d-a543-6b74d0f7199d
107,Rok Span Knitted,4,Untuk harga segini bagus banget. kainnya juga bagus jahitannya rapi. Ukurannya juga pas,https://shopee.co.id/Rok-Span-Knitted-rok-span-tanpa-belahan-rok-span-skirt-hitam-rok-span-scuba-i.30690875.13837528414?sp_atk=264e5ee7-0573-452d-a543-6b74d0f7199d&xptdk=264e5ee7-0573-452d-a543-6b74d0f7199d
108,Rok Span Knitted,4,Pengiriman cepat...paket sesuai  pesanan rok warna hitam...kualitas produk sesuai dg harga,https://shopee.co.id/Rok-Span-Knitted-rok-span-tanpa-belahan-rok-span-skirt-hitam-rok-span-scuba-i.30690875.13837528414?sp_atk=264e5ee7-0573-452d-a543-6b74d0f7199d&xptdk=264e5ee7-0573-452d-a543-6b74d0f7199d
109,Rok Span Knitted,3,Bagus banget roknya recomended banget pokoknya harganya juga terjangkau banget,https://shopee.co.id/Rok-Span-Knitted-rok-span-tanpa-belahan-rok-span-skirt-hitam-rok-span-scuba-i.30690875.13837528414?sp_atk=264e5ee7-0573-452d-a543-6b74d0f7199d&xptdk=264e5ee7-0573-452d-a543-6b74d0f7199d
110,Rok Span Knitted,3,Span putihnya sangat mengecewakan. banyak noda² nya tak bisa hilang atau gk,https://shopee.co.id/Rok-Span-Knitted-rok-span-tanpa-belahan-rok-span-skirt-hitam-rok-span-scuba-i.30690875.13837528414?sp_atk=264e5ee7-0573-452d-a543-6b74d0f7199d&xptdk=264e5ee7-0573-452d-a543-6b74d0f7199d
111,Rok Span Knitted,3,Bahan nya bagus. pengiriman nya lumayan cepat,https://shopee.co.id/Rok-Span-Knitted-rok-span-tanpa-belahan-rok-span-skirt-hitam-rok-span-scuba-i.30690875.13837528414?sp_atk=264e5ee7-0573-452d-a543-6b74d0f7199d&xptdk=264e5ee7-0573-452d-a543-6b74d0f7199d
112,Rok Span Knitted,3,lumayan bagus hanya jahitan kurang rapi.,https://shopee.co.id/Rok-Span-Knitted-rok-span-tanpa-belahan-rok-span-skirt-hitam-rok-span-scuba-i.30690875.13837528414?sp_atk=264e5ee7-0573-452d-a543-6b74d0f7199d&xptdk=264e5ee7-0573-452d-a543-6b74d0f7199d
113,Rok Span Knitted,2,Parah sih. Kapok belanja dsni,https://shopee.co.id/Rok-Span-Knitted-rok-span-tanpa-belahan-rok-span-skirt-hitam-rok-span-scuba-i.30690875.13837528414?sp_atk=264e5ee7-0573-452d-a543-6b74d0f7199d&xptdk=264e5ee7-0573-452d-a543-6b74d0f7199d
114,Rok Span Knitted,2,Maaf gk pake foto sebenarnya. Pas nyampe kaget banget. rok nya aku pesen ukuran M-L. pas di coba gk masuk dong di pinggul aku. ini sih cocoknya utk anak SD min. katanya di keterangan muat ampe bb 55. bb ku 47 aja gk muat. kecil banget. paha gk masuk. buat yg pengen beli aja ukuran L ke atas guys,https://shopee.co.id/Rok-Span-Knitted-rok-span-tanpa-belahan-rok-span-skirt-hitam-rok-span-scuba-i.30690875.13837528414?sp_atk=264e5ee7-0573-452d-a543-6b74d0f7199d&xptdk=264e5ee7-0573-452d-a543-6b74d0f7199d
115,Rok Span Knitted,2,Masa iya rok coret coret gini dijual kak!!!,https://shopee.co.id/Rok-Span-Knitted-rok-span-tanpa-belahan-rok-span-skirt-hitam-rok-span-scuba-i.30690875.13837528414?sp_atk=264e5ee7-0573-452d-a543-6b74d0f7199d&xptdk=264e5ee7-0573-452d-a543-6b74d0f7199d
116,Rok Span Knitted,2,tebal..nggk nerawang,https://shopee.co.id/Rok-Span-Knitted-rok-span-tanpa-belahan-rok-span-skirt-hitam-rok-span-scuba-i.30690875.13837528414?sp_atk=264e5ee7-0573-452d-a543-6b74d0f7199d&xptdk=264e5ee7-0573-452d-a543-6b74d0f7199d
117,Rok Span Knitted,1,Penjual slh kirim warna minta hitam mlh dikirim putih .minta kembalikan uang nya mlh pengajuan pengembalian dibatalkan .respon penjual nya juga gak bisa sopan /respon penjual tidak baik seenaknya saja 😒,https://shopee.co.id/Rok-Span-Knitted-rok-span-tanpa-belahan-rok-span-skirt-hitam-rok-span-scuba-i.30690875.13837528414?sp_atk=264e5ee7-0573-452d-a543-6b74d0f7199d&xptdk=264e5ee7-0573-452d-a543-6b74d0f7199d
118,Rok Span Knitted,1,iya si murah kena flash sale tapi ga dikirim yang cacat juga dong. sumpah baru kali ini dapet barang se fail itu. udah girang barang nyampe eh malah dapetnya barang rusak. mbokya ojo koyok ngno. padune orak weruh langsung terus mbok kai sing cacat. pingin heran tapi olshop.,https://shopee.co.id/Rok-Span-Knitted-rok-span-tanpa-belahan-rok-span-skirt-hitam-rok-span-scuba-i.30690875.13837528414?sp_atk=264e5ee7-0573-452d-a543-6b74d0f7199d&xptdk=264e5ee7-0573-452d-a543-6b74d0f7199d
119,Rok Span Knitted,1,Untuk rok nya lumayan untuk harga segitu. tapi tanggapan resseller nya buruk sekali pesanan yang salah amat tidak bisa di batalkan jadi saya bayar 2 kali,https://shopee.co.id/Rok-Span-Knitted-rok-span-tanpa-belahan-rok-span-skirt-hitam-rok-span-scuba-i.30690875.13837528414?sp_atk=264e5ee7-0573-452d-a543-6b74d0f7199d&xptdk=264e5ee7-0573-452d-a543-6b74d0f7199d
120,Rok Span Knitted,1,Barang jelek penjualan tidak amanah barang sudah di pakai di jual ,https://shopee.co.id/Rok-Span-Knitted-rok-span-tanpa-belahan-rok-span-skirt-hitam-rok-span-scuba-i.30690875.13837528414?sp_atk=264e5ee7-0573-452d-a543-6b74d0f7199d&xptdk=264e5ee7-0573-452d-a543-6b74d0f7199d
121,ROK MOTIF BUNGA SKIRT PANJANG ,5,pengiriman cepat bahan lumayan motif bagus wort it buat ootd,https://shopee.co.id/ROK-MOTIF-BUNGA-SKIRT-PANJANG-ROK-WANITA-A-LINE-FLORAL-SKIRT-VINTAGE-KOREAN-STYLE-KOREAN-SKIRT-FLORAL-SKIRT-i.556124414.19545783709?sp_atk=c41b0e44-8d65-4378-aabb-e188f8641fd7&xptdk=c41b0e44-8d65-4378-aabb-e188f8641fd7
122,ROK MOTIF BUNGA SKIRT PANJANG ,5,Bagus gemes motifnya suka banget 😭tapi syng aga nerawang,https://shopee.co.id/ROK-MOTIF-BUNGA-SKIRT-PANJANG-ROK-WANITA-A-LINE-FLORAL-SKIRT-VINTAGE-KOREAN-STYLE-KOREAN-SKIRT-FLORAL-SKIRT-i.556124414.19545783709?sp_atk=c41b0e44-8d65-4378-aabb-e188f8641fd7&xptdk=c41b0e44-8d65-4378-aabb-e188f8641fd8
123,ROK MOTIF BUNGA SKIRT PANJANG ,5,cakep gemoi kek korea wkwk. tmn juga bnyk yg nanyain beli dimana rok nya. wkwk ntr mo beli warna lain deh hihi,https://shopee.co.id/ROK-MOTIF-BUNGA-SKIRT-PANJANG-ROK-WANITA-A-LINE-FLORAL-SKIRT-VINTAGE-KOREAN-STYLE-KOREAN-SKIRT-FLORAL-SKIRT-i.556124414.19545783709?sp_atk=c41b0e44-8d65-4378-aabb-e188f8641fd7&xptdk=c41b0e44-8d65-4378-aabb-e188f8641fd9
124,ROK MOTIF BUNGA SKIRT PANJANG ,5,Alhamdulillah roknya bagus. suka bnget sesuai ekspetasi. Harganya juga murce pengirimannya juga cepet. Recomended sih kata aku.,https://shopee.co.id/ROK-MOTIF-BUNGA-SKIRT-PANJANG-ROK-WANITA-A-LINE-FLORAL-SKIRT-VINTAGE-KOREAN-STYLE-KOREAN-SKIRT-FLORAL-SKIRT-i.556124414.19545783709?sp_atk=c41b0e44-8d65-4378-aabb-e188f8641fd7&xptdk=c41b0e44-8d65-4378-aabb-e188f8641fd10
125,ROK MOTIF BUNGA SKIRT PANJANG ,4,Bagus guys silahkan order,https://shopee.co.id/ROK-MOTIF-BUNGA-SKIRT-PANJANG-ROK-WANITA-A-LINE-FLORAL-SKIRT-VINTAGE-KOREAN-STYLE-KOREAN-SKIRT-FLORAL-SKIRT-i.556124414.19545783709?sp_atk=c41b0e44-8d65-4378-aabb-e188f8641fd7&xptdk=c41b0e44-8d65-4378-aabb-e188f8641fd11
126,ROK MOTIF BUNGA SKIRT PANJANG ,4,beneran ya.gue beli ini pas lagi kepepet banget gegara bentar lagi hari raya ied trs guenya masih belum beli baju dari kemarin kemarin. untung banget masih kebagian barangnya pas stoknya udah 3 pcs doang.beneran senengg wkwkwk ,https://shopee.co.id/ROK-MOTIF-BUNGA-SKIRT-PANJANG-ROK-WANITA-A-LINE-FLORAL-SKIRT-VINTAGE-KOREAN-STYLE-KOREAN-SKIRT-FLORAL-SKIRT-i.556124414.19545783709?sp_atk=c41b0e44-8d65-4378-aabb-e188f8641fd7&xptdk=c41b0e44-8d65-4378-aabb-e188f8641fd12
127,ROK MOTIF BUNGA SKIRT PANJANG ,4,Rok nya Lumayan....... Tp sayang jahitan nya tidak rapi. Bahannya biasa aja. Cocok untuk dirumah.,https://shopee.co.id/ROK-MOTIF-BUNGA-SKIRT-PANJANG-ROK-WANITA-A-LINE-FLORAL-SKIRT-VINTAGE-KOREAN-STYLE-KOREAN-SKIRT-FLORAL-SKIRT-i.556124414.19545783709?sp_atk=c41b0e44-8d65-4378-aabb-e188f8641fd7&xptdk=c41b0e44-8d65-4378-aabb-e188f8641fd13
128,ROK MOTIF BUNGA SKIRT PANJANG ,4,Bahan rada nerawang tpi ga terlalu tipis juga sesuai la sama.harga nya.. pengiriman rada lama melebihi estimensi nya…,https://shopee.co.id/ROK-MOTIF-BUNGA-SKIRT-PANJANG-ROK-WANITA-A-LINE-FLORAL-SKIRT-VINTAGE-KOREAN-STYLE-KOREAN-SKIRT-FLORAL-SKIRT-i.556124414.19545783709?sp_atk=c41b0e44-8d65-4378-aabb-e188f8641fd7&xptdk=c41b0e44-8d65-4378-aabb-e188f8641fd14
129,ROK MOTIF BUNGA SKIRT PANJANG ,3,untuk harga segtu worth it lah. trs aku heran nya kok rok nya bau bangett yaa. Ga kaya bau rok baru gtu kaya bau keringet. ini aku ciumin sm mamah ku juga gtu. tapi barang nya bagus minus di bagian pinggang nya kegedean di aku,https://shopee.co.id/ROK-MOTIF-BUNGA-SKIRT-PANJANG-ROK-WANITA-A-LINE-FLORAL-SKIRT-VINTAGE-KOREAN-STYLE-KOREAN-SKIRT-FLORAL-SKIRT-i.556124414.19545783709?sp_atk=c41b0e44-8d65-4378-aabb-e188f8641fd7&xptdk=c41b0e44-8d65-4378-aabb-e188f8641fd15
130,ROK MOTIF BUNGA SKIRT PANJANG ,3,Warna nya cakep cmn ukuran pinggang nya gede bgt ya di aku,https://shopee.co.id/ROK-MOTIF-BUNGA-SKIRT-PANJANG-ROK-WANITA-A-LINE-FLORAL-SKIRT-VINTAGE-KOREAN-STYLE-KOREAN-SKIRT-FLORAL-SKIRT-i.556124414.19545783709?sp_atk=c41b0e44-8d65-4378-aabb-e188f8641fd7&xptdk=c41b0e44-8d65-4378-aabb-e188f8641fd16
131,ROK MOTIF BUNGA SKIRT PANJANG ,3,Bahannya panas dan tipis. pengiriman lama. kurang puas…,https://shopee.co.id/ROK-MOTIF-BUNGA-SKIRT-PANJANG-ROK-WANITA-A-LINE-FLORAL-SKIRT-VINTAGE-KOREAN-STYLE-KOREAN-SKIRT-FLORAL-SKIRT-i.556124414.19545783709?sp_atk=c41b0e44-8d65-4378-aabb-e188f8641fd7&xptdk=c41b0e44-8d65-4378-aabb-e188f8641fd17
132,ROK MOTIF BUNGA SKIRT PANJANG ,3,Padahal sudah senang sama rok nyaa cantik. pas di coba eehh resleting nyaa malah lepas kayak ginii,https://shopee.co.id/ROK-MOTIF-BUNGA-SKIRT-PANJANG-ROK-WANITA-A-LINE-FLORAL-SKIRT-VINTAGE-KOREAN-STYLE-KOREAN-SKIRT-FLORAL-SKIRT-i.556124414.19545783709?sp_atk=c41b0e44-8d65-4378-aabb-e188f8641fd7&xptdk=c41b0e44-8d65-4378-aabb-e188f8641fd18
133,ROK MOTIF BUNGA SKIRT PANJANG ,2,Ga sesuai pesanan,https://shopee.co.id/ROK-MOTIF-BUNGA-SKIRT-PANJANG-ROK-WANITA-A-LINE-FLORAL-SKIRT-VINTAGE-KOREAN-STYLE-KOREAN-SKIRT-FLORAL-SKIRT-i.556124414.19545783709?sp_atk=c41b0e44-8d65-4378-aabb-e188f8641fd7&xptdk=c41b0e44-8d65-4378-aabb-e188f8641fd19
134,ROK MOTIF BUNGA SKIRT PANJANG ,2,roknya tipis banget pada hal udh warna hitam jahitannya juga gak rapih,https://shopee.co.id/ROK-MOTIF-BUNGA-SKIRT-PANJANG-ROK-WANITA-A-LINE-FLORAL-SKIRT-VINTAGE-KOREAN-STYLE-KOREAN-SKIRT-FLORAL-SKIRT-i.556124414.19545783709?sp_atk=c41b0e44-8d65-4378-aabb-e188f8641fd7&xptdk=c41b0e44-8d65-4378-aabb-e188f8641fd20
135,ROK MOTIF BUNGA SKIRT PANJANG ,2,mesen yg wrna denim sm cremy. yg dteng mlah denim sm grey kecewa bgtt,https://shopee.co.id/ROK-MOTIF-BUNGA-SKIRT-PANJANG-ROK-WANITA-A-LINE-FLORAL-SKIRT-VINTAGE-KOREAN-STYLE-KOREAN-SKIRT-FLORAL-SKIRT-i.556124414.19545783709?sp_atk=c41b0e44-8d65-4378-aabb-e188f8641fd7&xptdk=c41b0e44-8d65-4378-aabb-e188f8641fd21
136,ROK MOTIF BUNGA SKIRT PANJANG ,2,bagus bnget sngt recommended buat kalian suka sama korean stayles🤍🤍,https://shopee.co.id/ROK-MOTIF-BUNGA-SKIRT-PANJANG-ROK-WANITA-A-LINE-FLORAL-SKIRT-VINTAGE-KOREAN-STYLE-KOREAN-SKIRT-FLORAL-SKIRT-i.556124414.19545783709?sp_atk=c41b0e44-8d65-4378-aabb-e188f8641fd7&xptdk=c41b0e44-8d65-4378-aabb-e188f8641fd22
137,ROK MOTIF BUNGA SKIRT PANJANG ,1,Respon penjual buruk,https://shopee.co.id/ROK-MOTIF-BUNGA-SKIRT-PANJANG-ROK-WANITA-A-LINE-FLORAL-SKIRT-VINTAGE-KOREAN-STYLE-KOREAN-SKIRT-FLORAL-SKIRT-i.556124414.19545783709?sp_atk=c41b0e44-8d65-4378-aabb-e188f8641fd7&xptdk=c41b0e44-8d65-4378-aabb-e188f8641fd23
138,ROK MOTIF BUNGA SKIRT PANJANG ,1,jahitannya kurang rapi,https://shopee.co.id/ROK-MOTIF-BUNGA-SKIRT-PANJANG-ROK-WANITA-A-LINE-FLORAL-SKIRT-VINTAGE-KOREAN-STYLE-KOREAN-SKIRT-FLORAL-SKIRT-i.556124414.19545783709?sp_atk=c41b0e44-8d65-4378-aabb-e188f8641fd7&xptdk=c41b0e44-8d65-4378-aabb-e188f8641fd24
139,ROK MOTIF BUNGA SKIRT PANJANG ,1,Barang tidak dikirim sesuai jumlah,https://shopee.co.id/ROK-MOTIF-BUNGA-SKIRT-PANJANG-ROK-WANITA-A-LINE-FLORAL-SKIRT-VINTAGE-KOREAN-STYLE-KOREAN-SKIRT-FLORAL-SKIRT-i.556124414.19545783709?sp_atk=c41b0e44-8d65-4378-aabb-e188f8641fd7&xptdk=c41b0e44-8d65-4378-aabb-e188f8641fd25
140,ROK MOTIF BUNGA SKIRT PANJANG ,1,Produk yang dikirim cacat,https://shopee.co.id/ROK-MOTIF-BUNGA-SKIRT-PANJANG-ROK-WANITA-A-LINE-FLORAL-SKIRT-VINTAGE-KOREAN-STYLE-KOREAN-SKIRT-FLORAL-SKIRT-i.556124414.19545783709?sp_atk=c41b0e44-8d65-4378-aabb-e188f8641fd7&xptdk=c41b0e44-8d65-4378-aabb-e188f8641fd26
141,ROK PENSIL RAJUT,5,Bner bner bagus si dengan harga segitu bisa dapet rajut yg tebel banget Oke deh pkoknya ga ngecewain,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc4
142,ROK PENSIL RAJUT,5,Harga sangat terjangkau. pengemasan cepat dan rapi. Next order lagi deh,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc5
143,ROK PENSIL RAJUT,5,Barang nya mantep ok. Pas banget. Pokonya mantul. Puas banget,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc6
144,ROK PENSIL RAJUT,5,Bagus kok tebal. ga keliatan kalo harganya murah...keceh pokoknya. Auto beli warna lain dong ini. Makasi seller bagus deh ni,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc7
145,ROK PENSIL RAJUT,4,bagus rok rajut nya pengiriman juga cepet thanks seller 🥰 semoga tambah laris 👍,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc8
146,ROK PENSIL RAJUT,4,Mff ak ganti ulasanya ..ak baru ngeuh trnyata jaitanya kurang kenceng ..ini jaitanya kek longgar,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc9
147,ROK PENSIL RAJUT,4,barang sampai dengan aman pengiriman cepat.warna sesuai cuma pas Dateng agak lembab gitu padahal packaging nya gak ada yg sobek selebihnya oke thank you,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc10
148,ROK PENSIL RAJUT,4,Lumayan sesuai dengan harganya dan tidak terlalu tipis,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc11
149,ROK PENSIL RAJUT,3,banyak kotor ny harus ny lebih teliti lagi soalnya kan kl wrn putih keliatan bgt…,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc12
150,ROK PENSIL RAJUT,3,untuk warna abu-abu nya kekecilan. ngatung di bb 56 tb 161. pengiriman lama ini 2 minggu lebih baru smpe,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc13
151,ROK PENSIL RAJUT,3,Alhamdulillah nyampe dengan baik tapi kecewa gak sama seperti digambar kuning nya,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc14
152,ROK PENSIL RAJUT,3,Sebenernya bagus. cuma yang putih ini warnanya seperti kain putih kotor gitu. putih bersih udah jelas bukan. bw juga bukan gitu. terus ada garisnya. ada kotornya juga. sedih bgt:(,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc15
153,ROK PENSIL RAJUT,2,Lah kok pendek.. sy kan pesen yg panjang.. waduh udah lama ternyata salah..  kecewa. Ga bakalan lagi belanja ke toko ini,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc16
154,ROK PENSIL RAJUT,2,Oke oke aja si cuma masalah warna,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc17
155,ROK PENSIL RAJUT,2,Mengecewakan CO wrna cream malah dikirim warna ini. pengiriman lama klo gak di chat admin gak bakal dikirim pesananya wrna peaanan tidak sesuai yang dikirim,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc18
156,ROK PENSIL RAJUT,2,1.roknya yg abu sobek.gk bs dpke. 2.psan warna mint yg dtng warna army'. 3.jahtan dbgian pinggang amburadul. 4.sdh berusaha pengen ajukn pengemblian brang tpi tdk bsa di klik. respon penjual ok minta maaf brkali2 dan suruh retur brang. tpi apkh dngn mnta maaf bsa mengobati rasa kecewa sya.NYESAL,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc19
157,ROK PENSIL RAJUT,1,Pesan 4 di kirim 1 di chat ngak di balas,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc20
158,ROK PENSIL RAJUT,1,Salah warna pilih cream ganti pink tanpa konfirm padahal buat acara di chat juga ga respon sungguh tak bertanggung jawab,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc21
159,ROK PENSIL RAJUT,1,Barang rusak di kirim. Ga sesuai dgn ekspektasi. harganya murah sih. sesuai dgn kualitasnya. Di chat juga ga respon dgn baik sellernya.,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc22
160,ROK PENSIL RAJUT,1,Bahannya kotor. semoga aja bisa ilang nnti dicuci.. kalo gak bisa ilang yauda akunya rugi😑,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc23
161,rok polka L-XL-XXL,5,bagus banget rok nya🖤 btw aku 160/55 dan ternyata masih longgar dong ambil xxl. cuma lama banget di pengemasan nya,https://shopee.co.id/rok-polka-L-XL-XXL-rok-panjang-wanita-bermotif-polkadot-kecil-i.79010392.11868411392?sp_atk=29a71726-de57-41a4-a33b-58dd08e26e3a&xptdk=29a71726-de57-41a4-a33b-58dd08e26e3a
162,rok polka L-XL-XXL,5,Halussss kece badai SLEBEWWEEE 🤣🤣🤣,https://shopee.co.id/rok-polka-L-XL-XXL-rok-panjang-wanita-bermotif-polkadot-kecil-i.79010392.11868411392?sp_atk=29a71726-de57-41a4-a33b-58dd08e26e3a&xptdk=29a71726-de57-41a4-a33b-58dd08e26e3a
163,rok polka L-XL-XXL,5,Pengirimn agak lambat. but its okee. bcs rok ny bgt dan hrga ny jg work it sekalii. ini mah cbl cbl cntk bgt lohh,https://shopee.co.id/rok-polka-L-XL-XXL-rok-panjang-wanita-bermotif-polkadot-kecil-i.79010392.11868411392?sp_atk=29a71726-de57-41a4-a33b-58dd08e26e3a&xptdk=29a71726-de57-41a4-a33b-58dd08e26e3a
